bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.209211,,,,,,,,,,6136ea15-974d-4744-84d2-c3a2cc7931e6,3018,,,"[110.2, 66.5]",3857262,84,,,,,-1.2120256,,Right Foot,,,,"[111.1, 64.1]",,Low Pass,,2.5632012,,Incomplete,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,173,South Korea,791,['74d97d68-6b96-4620-8138-112d06cbe962'],45,,,,,,,,,,,,,,,,,South Korea,791,00:39:45.578,Pass,
,,,,,,,,,,,,,,,,,1.567384,,,,,,,,,,1feb2b17-ef5c-477b-b2ff-c03098293e86,3020,,,"[120.0, 80.0]",3857262,85,,,,,-1.8034219,,Right Foot,,,,"[111.4, 43.7]",,High Pass,,37.304825,,,True,Gue-Sung Cho,40542.0,,,Outswinging,,Corner,2,From Corner,Heung-Min Son,3083.0,Right Midfield,174,South Korea,791,['315a3cc6-b02f-4a13-82fb-0be720989586'],7,,,,,,,,,,,,,,,,,South Korea,791,00:40:07.175,Pass,
,,,,,,,,,,,,,,,,,2.348,,,,,,,,,,c0565c36-588c-4f12-9548-e8e17642ef7f,3026,,,"[17.2, 76.3]",3857262,85,,,,,-0.7494924,,Right Foot,,,,"[61.9, 34.7]",,High Pass,,61.06267,,,,André Miguel Valente Silva,5218.0,,True,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,175,Portugal,780,['ba9e94f9-36ca-4d89-8069-5beda5f1544c'],14,,,,,,,,,,,,,,,,,Portugal,780,00:40:14.858,Pass,
,,,,,,,,,,,,,,,,,1.63377,,,,,,,,,,028a261f-003c-4d21-8c72-4219b81dec77,3028,,,"[61.9, 34.7]",3857262,85,,,,,-1.1935472,,Head,,,,"[68.2, 18.8]",,High Pass,,17.10263,,,,Ricardo Jorge Luz Horta,10868.0,,,,,,2,Regular Play,André Miguel Valente Silva,5218.0,Center Forward,175,Portugal,780,['62a42ff2-89af-43d9-abdd-2fbe2079a95c'],17,,,,,,,,,,,,,,,,,Portugal,780,00:40:17.206,Pass,
,,,,,,,,,,,,,,,,,1.200621,,,,,,,,,,60a961bb-be15-4246-a879-5a44cea46b6f,3031,,,"[80.2, 25.5]",3857262,85,,,,,-0.17073521,,Right Foot,,,,"[97.6, 22.5]",,Ground Pass,,17.656727,,Incomplete,,André Miguel Valente Silva,5218.0,,,,,,2,Regular Play,Ricardo Jorge Luz Horta,10868.0,Right Wing,175,Portugal,780,"['b1c17675-4fca-400b-86ad-931f2ea4e873', 'da725775-7ddf-444f-8709-959263e1a87c']",22,,,,,,,,,,,,,,,,,Portugal,780,00:40:22.759,Pass,
,,,,,,,,,,,,,,,,,1.273403,,,,,,,,,,6cdd61c8-46ef-41ea-8b93-b2e995149d79,3034,,,"[120.0, 0.1]",3857262,85,,,,,1.7521623,,Right Foot,,,,"[113.6, 35.0]",,High Pass,True,35.481968,,Incomplete,,Kléper Laveran Lima Ferreira,20016.0,,,Inswinging,,Corner,2,From Corner,Ricardo Jorge Luz Horta,10868.0,Right Wing,176,Portugal,780,"['86483afe-b530-471f-9393-1904a86f21af', 'ef16c521-9f89-483c-bb14-7ca25ae9235c']",58,,,,,,,,,,,,,,,,,Portugal,780,00:40:58.500,Pass,
,,,,,,,,,,,,,,,,,5.963312,,,,,,,,,,7fb22117-7f18-491d-8c5c-8357a8483b95,3040,,,"[22.7, 35.8]",3857262,86,,,,,-0.5471677,,Right Foot,,,,"[81.3, 0.1]",,Low Pass,,68.61815,,Out,,,,,,,,,2,From Corner,Hee-Chan Hwang,5620.0,Left Midfield,176,Portugal,780,,2,,,,,,,,,,,,,,,,,South Korea,791,00:41:02.119,Pass,
,,,,,,,,,,,,,,,,,2.396137,,,,,,,,,,9b6a157c-56c0-4490-8aa6-41490bfa87ea,3041,,,"[39.1, 80.0]",3857262,86,,,,,-2.4335175,,,,,,"[9.2, 54.4]",,Low Pass,,39.362038,,,,Diogo Meireles Costa,32975.0,,,,,Throw-in,2,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Back,177,Portugal,780,['6cc06b8f-ea99-4372-8055-79b2227ce6a3'],18,,,,,,,,,,,,,,,,,Portugal,780,00:41:18.845,Pass,
,,,,,,,,,,,,,,,,,3.183773,,,,,,,,,,54a8abde-bea7-4afb-9007-25d77dffb931,3045,,,"[10.2, 54.8]",3857262,86,,,,,-0.64453703,,Right Foot,,,,"[56.5, 20.0]",,High Pass,,57.920033,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,177,Portugal,780,"['dd8e6b10-ff33-4239-b40b-acb81f1ff028', 'fab73c30-c280-4a41-ae86-97d829cdfa51']",23,,,,,,,,,,,,,,,,,Portugal,780,00:41:23.172,Pass,True
,,,,,,,,,,,,,,,,,1.262861,,,,,,,,,,bdd51d51-2401-4b25-912c-80396e000f6c,3048,,,"[56.5, 20.0]",3857262,86,,,,,2.0884454,,Other,,,,"[52.4, 27.2]",,High Pass,,8.285529,,,,William Silva de Carvalho,5214.0,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Left Back,177,Portugal,780,['ac646256-855c-4543-a4b0-d445e2a941ed'],26,,,,,,,,,,,,,,,,,Portugal,780,00:41:26.396,Pass,
,,,,,,,,,,,,,,,,,1.225215,,,,,,,,,,e84f57cd-aa9b-426f-a5b4-0f091c9cd64d,3051,,,"[52.4, 27.2]",3857262,86,,,,,-1.3030473,,Right Foot,,,,"[55.5, 15.9]",,Low Pass,,11.717508,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Throw In,William Silva de Carvalho,5214.0,Right Center Midfield,177,Portugal,780,['a3db8147-4437-4adb-b1bc-eb875400cac3'],27,,,,,,,,,,,,,,,,,Portugal,780,00:41:27.885,Pass,
,,,,,,,,,,,,,,,,,3.188657,,,,,,,,,,7d8496ff-cfce-41ca-942f-adceadac9b72,3054,,,"[57.3, 1.6]",3857262,86,,,,,0.24558035,,Left Foot,,,,"[96.4, 11.4]",,High Pass,,40.30943,,Incomplete,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Left Back,177,Portugal,780,"['7b7e2781-4039-4357-b882-154af35538a7', 'd0da764d-4035-4d3a-a34d-c11f70daddfa']",30,,,,,,,,,,,,,,,,,Portugal,780,00:41:30.922,Pass,
,,,,,,,,,,,,,,,,,1.229296,,,,,,,,,,94899542-04d7-431e-a877-0a2e3b3c611f,3059,,,"[16.8, 72.3]",3857262,86,,,,,0.3257188,,Right Foot,,,,"[31.9, 77.4]",,Ground Pass,,15.9380045,,,,In-Beom Hwang,23763.0,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,178,South Korea,791,['4faabba7-1528-4f27-a993-f738daf6f9f6'],35,,,,,,,,,,,,,,,,,South Korea,791,00:41:35.837,Pass,
,,,,,,,,,,,,,,,,,0.9822,,,,,,,,,,15645721-58f7-4eef-8a42-0dbbdd9a0db3,3063,,,"[25.0, 78.6]",3857262,86,,,,,-2.3476477,,Right Foot,,,,"[19.2, 72.7]",,Ground Pass,,8.273452,,,,Moon-Hwan Kim,40672.0,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,178,South Korea,791,['88771add-a52d-4505-a230-d92009d50a80'],39,,,,,,,,,,,,,,,,,South Korea,791,00:41:39.047,Pass,
,,,,,,,,,,,,,,,,,0.891899,,,,,,,,,,5ad49455-9035-48ef-bd55-f6a4ba76197c,3066,,,"[19.2, 72.7]",3857262,86,,,,,1.6556981,,Right Foot,,,,"[18.8, 77.4]",,Ground Pass,,4.7169905,,,,In-Beom Hwang,23763.0,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,178,South Korea,791,['9390cc7b-7c81-4922-9520-94e1c3e6e232'],40,,,,,,,,,,,,,,,,,South Korea,791,00:41:40.898,Pass,
,,,,,,,,,,,,,,,,,2.639052,,,,,,,,,,8f18ca2d-44cd-44db-9e77-607d3de0c890,3069,,,"[19.5, 77.4]",3857262,86,,,,,-0.5189104,,Right Foot,,,,"[65.2, 51.3]",,High Pass,,52.62794,,Incomplete,,Ui-Jo Hwang,29966.0,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,178,South Korea,791,"['4a00d4d4-8e5a-4a26-bcfc-49d6aa455761', 'ce7ae446-90d7-4674-bb99-79bcd7001bb7']",43,,,,,,,,,,,,,,,,,South Korea,791,00:41:43.159,Pass,
,,,,,,,,,,,,,,,,,1.285535,,,,,,,,,,4a00d4d4-8e5a-4a26-bcfc-49d6aa455761,3071,,,"[54.9, 28.8]",3857262,86,,,,,-0.07677189,,Head,,,,"[75.7, 27.2]",,High Pass,,20.861448,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,179,Portugal,780,"['8f18ca2d-44cd-44db-9e77-607d3de0c890', 'eeb49b96-2a54-4a7e-bf8f-c93d4f2b03d2']",45,,,,,,,,,,,,,,,,,Portugal,780,00:41:45.798,Pass,
,,,,,,,,,,,,,,,,,1.407264,,,,,,,,,,410fd9df-1c97-4102-91e0-cff20dafead3,3077,,,"[65.1, 26.8]",3857262,86,,,,,-1.427713,,Right Foot,,,,"[68.5, 3.2]",,Ground Pass,,23.843657,,,,João Pedro Cavaco Cancelo,7005.0,,,,,Free Kick,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,180,Portugal,780,['9afd1018-3206-49c2-bfb1-c49c8446cfd1'],52,,,,,,,,,,,,,,,,,Portugal,780,00:41:52.898,Pass,
,,,,,,,,,,,,,,,,,2.029402,,,,,,,,,,c7aca53b-38f7-4e36-b3f2-a3869d3dbdde,3079,,,"[68.5, 3.2]",3857262,86,,,,,-0.08112239,,Right Foot,,,,"[80.8, 2.2]",,Ground Pass,,12.340584,,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,180,Portugal,780,['8c0eeab0-b2cd-469b-b49e-4bb317a1701a'],54,,,,,,,,,,,,,,,,,Portugal,780,00:41:54.305,Pass,
,,,,,,,,,,,,,,,,,1.104362,,,,,,,,,,aae95304-cf12-4089-90c7-8e0a7659c93f,3082,,,"[88.7, 6.0]",3857262,86,,,,,2.8714395,,Left Foot,,,,"[82.2, 7.8]",,Ground Pass,,6.7446275,,,,William Silva de Carvalho,5214.0,,,,,,2,From Free Kick,Rafael Alexandre Conceição Leão,18360.0,Left Wing,180,Portugal,780,['e2f76578-ef4e-47b3-8e74-398a7231c209'],59,,,,,,,,,,,,,,,,,Portugal,780,00:41:59.767,Pass,
,,,,,,,,,,,,,,,,,1.122108,,,,,,,,,,4e506448-bf84-431b-b64c-86dcd92c039c,3085,,,"[82.2, 7.8]",3857262,87,,,,,-0.29386935,,Right Foot,,,,"[97.4, 3.2]",,Ground Pass,,15.880806,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,180,Portugal,780,['4dac609d-f03e-4faa-8a7a-943f55cd5829'],1,,,,,,,,,,,,,,,,,Portugal,780,00:42:01.664,Pass,
,,,,,,,,,,,,,,,,,1.744814,,,,,,,,,,6ae8f716-7757-4706-a736-9f998fc4b5a2,3088,,,"[100.6, 7.1]",3857262,87,,,,,2.6934476,,Right Foot,,,,"[90.2, 12.1]",,Ground Pass,,11.539497,,,,William Silva de Carvalho,5214.0,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,180,Portugal,780,['d1a9be0e-8ef2-44ce-9ca1-8030cbd81e6f'],4,,,,,,,,,,,,,,,,,Portugal,780,00:42:04.954,Pass,
,,,,,,,,,,,,,,,,,0.965879,,,,,,,,,,55486ce3-5e02-4338-964f-217563c1d7c2,3091,,,"[89.4, 20.8]",3857262,87,,,,,1.7804362,,Right Foot,,,,"[88.4, 25.5]",,Ground Pass,,4.8052053,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,180,Portugal,780,['87eb3088-c574-442e-b76e-ea2c21fe5ac1'],8,,,,,,,,,,,,,,,,,Portugal,780,00:42:08.498,Pass,
,,,,,,,,,,,,,,,,,0.615589,,,,,,,,,,61c19590-8ffc-49dc-9901-627887528b1c,3093,,,"[88.4, 25.5]",3857262,87,,,,,-2.144463,,Left Foot,,,,"[84.2, 19.0]",,Ground Pass,,7.738863,,,,William Silva de Carvalho,5214.0,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Center Midfield,180,Portugal,780,['58e8a48c-2439-4953-96de-9f76f6c352fc'],9,,,,,,,,,,,,,,,,,Portugal,780,00:42:09.464,Pass,
,,,,,,,,,,,,,,,,,2.706134,,,,,,,,,,9668a3a3-dc84-4a90-a4f9-c2794fcf0a62,3097,,,"[80.2, 19.3]",3857262,87,,,,,2.6793594,,Right Foot,,,,"[51.9, 33.4]",,Ground Pass,,31.618032,,,,António João Pereira Albuquerque Tavares Silva,143854.0,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,180,Portugal,780,"['3b540e34-88d8-40d5-b1c5-da6a7a198d9a', '609b15a2-5b3d-47c4-937f-8e07412564fd']",12,,,,,,,,,,,,,,,,,Portugal,780,00:42:12.360,Pass,True
,,,,,,,,,,,,,,,,,1.654723,,,,,,,,,,1490bab9-df99-4391-acca-acdc1305fbaf,3100,,,"[51.9, 42.6]",3857262,87,,,,,1.4096614,,Right Foot,,,,"[56.5, 70.9]",,Ground Pass,,28.671413,,,,José Diogo Dalot Teixeira,16028.0,,,,,,2,From Free Kick,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,180,Portugal,780,['c6a337a9-1e90-4468-80c6-56212e30dd14'],16,,,,,,,,,,,,,,,,,Portugal,780,00:42:16.658,Pass,
,,,,,,,,,,,,,,,,,3.342206,,,,,,,,,,4004cb3c-e276-4104-a2d8-079a1723b889,3103,,,"[52.4, 75.2]",3857262,87,,,,,0.0039292527,,Right Foot,,,,"[103.3, 75.4]",,High Pass,,50.900394,,Incomplete,,Ricardo Jorge Luz Horta,10868.0,,,,,,2,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Back,180,Portugal,780,"['bf5acea6-0605-43a6-a4ff-62603ac781da', 'd2319478-cf8a-4acc-9ab4-deeb9aba881f']",19,,,,,,,,,,,,,,,,,Portugal,780,00:42:19.558,Pass,
,,,,,,,,,,,,,,,,,1.621082,,,,,,,,,,bf5acea6-0605-43a6-a4ff-62603ac781da,3105,,,"[16.8, 4.7]",3857262,87,,,,,-0.04708559,,Left Foot,,,,"[35.9, 3.8]",,Low Pass,,19.121193,,,,Jun-Ho Son,40558.0,,,,,Recovery,2,Regular Play,Jin-Su Kim,40538.0,Left Back,181,South Korea,791,"['4004cb3c-e276-4104-a2d8-079a1723b889', 'dafd599a-bcf1-498e-b351-a3dd2008eb50']",22,,,,,,,,,,,,,,,,,South Korea,791,00:42:22.900,Pass,
,,,,,,,,,,,,,,,,,0.751854,,,,,,,,,,409a2803-aee4-48dc-bff9-af4ea43a317b,3107,,,"[35.9, 3.8]",3857262,87,,,,,-0.055498507,,Right Foot,,,,"[43.1, 3.4]",,Low Pass,,7.2111025,,,,Hee-Chan Hwang,5620.0,,,,,,2,Regular Play,Jun-Ho Son,40558.0,Left Defensive Midfield,181,South Korea,791,['64c1d0fc-4d05-41c2-8d62-afe5e6aae21f'],24,,,,,,,,,,,,,,,,,South Korea,791,00:42:24.521,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,ffa969bf-18f4-4158-8b15-43def2c9a371,3113,,,"[39.1, 14.6]",3857262,87,,True,,,1.8943106,,Left Foot,,,,"[27.7, 48.6]",,Ground Pass,,35.860283,,,,Woo-Young Jung,5618.0,,,,,Free Kick,2,From Free Kick,Kyung-Won Kwon,40564.0,Left Center Back,182,South Korea,791,['78d254a9-2996-4eed-8679-61590c47c1f7'],37,,,,,,,,,,,,,,,,,South Korea,791,00:42:37.961,Pass,
,,,,,,,,,,,,,,,,,1.359969,,,,,,,,,,be80e44f-a063-4f20-8e13-4434db666e5b,3115,,,"[27.4, 45.8]",3857262,87,,True,,,-2.5138495,,Right Foot,,,,"[16.1, 37.6]",,Ground Pass,,13.961734,,,,Seung-Gyu Kim,37641.0,,,,,,2,From Free Kick,Woo-Young Jung,5618.0,Right Center Back,182,South Korea,791,['b09dc17e-126a-4924-8607-faf398ea8c63'],40,,,,,,,,,,,,,,,,,South Korea,791,00:42:40.296,Pass,
,,,,,,,,,,,,,,,,,2.164942,,,,,,,,,,b2da30ef-73c2-49e8-ad8e-594b499730bd,3118,,,"[16.1, 37.6]",3857262,87,,,,,-1.2500232,,Right Foot,,,,"[26.3, 6.9]",,Ground Pass,,32.350117,,,,Kyung-Won Kwon,40564.0,,,,,,2,From Free Kick,Seung-Gyu Kim,37641.0,Goalkeeper,182,South Korea,791,"['76d56693-af07-47be-981e-90501981c7de', '8ea93841-8512-430c-a866-e0cd146064b8']",41,,,,,,,,,,,,,,,,,South Korea,791,00:42:41.656,Pass,True
,,,,,,,,,,,,,,,,,0.842521,,,,,,,,,,45414261-6326-4b2c-8ea7-e0d99e37d247,3121,,,"[27.1, 4.4]",3857262,87,,,,,-0.055498507,,Left Foot,,,,"[37.9, 3.8]",,Ground Pass,,10.816654,,,,Jin-Su Kim,40538.0,,,,,,2,From Free Kick,Kyung-Won Kwon,40564.0,Left Center Back,182,South Korea,791,['e8c74d22-4248-4f88-8fdc-424ad8843acc'],44,,,,,,,,,,,,,,,,,South Korea,791,00:42:44.840,Pass,
,,,,,,,,,,,,,,,,,0.997895,,,,,,,,,,b28c5923-50d9-4f73-9fce-a18164e2685b,3123,,,"[37.9, 3.8]",3857262,87,,,,,1.2853335,,Right Foot,,,,"[40.6, 13.0]",,Ground Pass,,9.588014,,,,Jun-Ho Son,40558.0,,,,,,2,From Free Kick,Jin-Su Kim,40538.0,Left Back,182,South Korea,791,['8280c111-fb31-4cbe-8b61-524d9d4c1a30'],45,,,,,,,,,,,,,,,,,South Korea,791,00:42:45.683,Pass,
,,,,,,,,,,,,,,,,,1.359729,,,,,,,,,,f9506655-9c36-4bff-93e9-46bd75c8d555,3126,,,"[40.6, 13.0]",3857262,87,,,,,1.3919374,,Right Foot,,,,"[43.8, 30.7]",,Ground Pass,,17.98694,,,,In-Beom Hwang,23763.0,,,,,,2,From Free Kick,Jun-Ho Son,40558.0,Left Defensive Midfield,182,South Korea,791,['7c0ba87f-f171-4480-a812-5a864952a352'],47,,,,,,,,,,,,,,,,,South Korea,791,00:42:47.110,Pass,
,,,,,,,,,,,,,,,,,1.277913,,,,,,,,,,696b4ec2-07bb-4d50-a03c-2cbf9d1844eb,3130,,,"[45.5, 29.7]",3857262,87,,,,,0.7349958,,Left Foot,,,,"[63.2, 45.7]",,Low Pass,,23.859798,,,,Gue-Sung Cho,40542.0,,,,,,2,From Free Kick,In-Beom Hwang,23763.0,Right Defensive Midfield,182,South Korea,791,['8a3c7bd6-849a-40e9-9ec1-42fe55316cae'],50,,,,,,,,,,,,,,,,,South Korea,791,00:42:50.151,Pass,
,,,,,,,,,,,,,,,,,0.957746,,,,,,,,,,e528f085-5a1d-4540-830a-d304319e1623,3134,,,"[64.9, 47.8]",3857262,87,,,,,-0.07624082,,Right Foot,,,,"[79.3, 46.7]",,Ground Pass,,14.441953,,,,Heung-Min Son,3083.0,,,,,,2,From Free Kick,Gue-Sung Cho,40542.0,Right Center Forward,182,South Korea,791,"['44bd9128-3b42-4d80-9a5e-e21b90a37034', '88d2f3f1-be9d-474e-9105-4d8f88a39433']",52,,,,,,,,,,,,,,,,,South Korea,791,00:42:52.357,Pass,True
,,,,,,,,,,,,,,,,,1.36576,,,,,,,,,,6b7a6bef-3321-42ad-86bc-42d2d78208bd,3142,,,"[27.1, 38.4]",3857262,87,,,,,-0.7227189,,Left Foot,,,,"[39.8, 27.2]",,Ground Pass,,16.933104,,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,183,Portugal,780,['abd9a869-726d-4d2c-8a29-a2d23b985dbf'],58,,,,,,,,,,,,,,,,,Portugal,780,00:42:58.458,Pass,
,,,,,,,,,,,,,,,,,2.58922,,,,,,,,,,3ab7c7bf-0a39-4112-b533-6d644eed8290,3146,,,"[40.2, 26.2]",3857262,88,,,,,-1.250761,,Left Foot,,,,"[46.0, 8.7]",,Ground Pass,,18.436106,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,Regular Play,Rafael Alexandre Conceição Leão,18360.0,Left Wing,183,Portugal,780,"['42e3449e-37d8-4df1-9fb6-b513e3a947c5', 'c6a15a99-98e2-4da8-ae9d-4a92aaea50f6']",0,,,,,,,,,,,,,,,,,Portugal,780,00:43:00.119,Pass,True
,,,,,,,,,,,,,,,,,0.800391,,,,,,,,,,5a58b7d7-4641-46fb-b511-02622e9c8459,3150,,,"[46.0, 29.7]",3857262,88,,,,,0.6250227,,Right Foot,,,,"[53.9, 35.4]",,Ground Pass,,9.741663,,,,William Silva de Carvalho,5214.0,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,183,Portugal,780,['b17df8d0-61e2-450b-a9ac-7d18d42f4534'],7,,,,,,,,,,,,,,,,,Portugal,780,00:43:07.124,Pass,
,,,,,,,,,,,,,,,,,1.764847,,,,,,,,,,d2dcdac7-bf21-4576-9bcc-aeab716e4fa2,3153,,,"[57.2, 43.2]",3857262,88,,,,,1.1689256,,Right Foot,,,,"[67.4, 67.2]",,Ground Pass,,26.077576,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,183,Portugal,780,['1f1bedf7-71f5-4808-9a6d-6c6979496030'],9,,,,,,,,,,,,,,,,,Portugal,780,00:43:09.389,Pass,
,,,,,,,,,,,,,,,,,1.557603,,,,,,,,,,c4253fe5-00e9-48a7-b1fa-2ac6541691c5,3156,,,"[81.0, 74.0]",3857262,88,,,,,-2.2080345,,Right Foot,,,,"[75.3, 66.3]",,Ground Pass,,9.580188,,,,William Silva de Carvalho,5214.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Center Midfield,183,Portugal,780,['18733379-8d6d-4e67-a190-a0f18cb87ec6'],14,,,,,,,,,,,,,,,,,Portugal,780,00:43:14.844,Pass,
,,,,,,,,,,,,,,,,,1.246277,,,,,,,,,,f3f0b023-3c86-4ab4-9e47-9224ea5dc787,3159,,,"[75.3, 66.3]",3857262,88,,,,,0.9910808,,Left Foot,,,,"[80.8, 74.7]",,Ground Pass,,10.040419,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,183,Portugal,780,['30d5fc0b-16f3-48e4-b47d-afe541d8354c'],16,,,,,,,,,,,,,,,,,Portugal,780,00:43:16.442,Pass,
,,,,,,,,,,,,,,,,,1.053527,,,,,,,,,,e3563484-8019-4163-b50a-73f84e779a38,3162,,,"[77.0, 71.9]",3857262,88,,,,,-1.3197936,,Left Foot,,,,"[81.0, 56.3]",,Ground Pass,,16.104658,,,,André Miguel Valente Silva,5218.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Center Midfield,183,Portugal,780,['8348e5bc-42d3-4514-bc17-d129cee1102b'],18,,,,,,,,,,,,,,,,,Portugal,780,00:43:18.893,Pass,
,,,,,,,,,,,,,,,,,0.99277,,,,,,,,,,ca60d001-0afd-4768-8f53-af761a75e59f,3166,,,"[78.7, 53.1]",3857262,88,,,,,-2.9323132,,Right Foot,,,,"[67.4, 50.7]",,Ground Pass,,11.552056,,,,João Maria Lobo Alves Palhinha Gonçalves,12169.0,,,,,,2,Regular Play,André Miguel Valente Silva,5218.0,Center Forward,183,Portugal,780,"['82050dde-5e02-46c2-a88f-6aafeba5e0cf', 'bcce05d6-893a-47ce-abef-ba9d6b411a53']",22,,,,,,,,,,,,,,,,,Portugal,780,00:43:22.235,Pass,True
,,,,,,,,,,,,,,,,,1.505135,,,,,,,,,,23871d61-cb8c-4ec5-afdf-7329ce1da66f,3169,,,"[65.4, 49.8]",3857262,88,,,,,-3.0986743,,Right Foot,,,,"[49.1, 49.1]",,Ground Pass,,16.315023,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,183,Portugal,780,['71e66d01-7446-49be-b421-7a7e898b4cbf'],24,,,,,,,,,,,,,,,,,Portugal,780,00:43:24.292,Pass,
,,,,,,,,,,,,,,,,,3.134345,,,,,,,,,,0d345c5a-76fa-4527-b9f8-ad4e3f057ae7,3172,,,"[52.4, 47.4]",3857262,88,,,,,-0.7562802,,Right Foot,,,,"[94.8, 7.4]",,High Pass,,58.290306,,,,Rafael Alexandre Conceição Leão,18360.0,,True,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,183,Portugal,780,['6cf24022-6cd5-4ad7-a420-963384ddbd94'],26,,,,,,,,,,,,,,,,,Portugal,780,00:43:26.374,Pass,
,,,,,,,,,,,,,,,,,0.178728,,,,,,,,,,8d0743aa-91b8-45da-83be-bc4ccb3cd2fd,3179,,,"[117.3, 23.8]",3857262,88,,,,,2.1471715,,Left Foot,,,,"[116.0, 25.8]",,Low Pass,,2.3853722,,Incomplete,,,,,,,,,2,Regular Play,Rafael Alexandre Conceição Leão,18360.0,Left Wing,183,Portugal,780,"['3729d56d-86d5-4756-89e8-faaa393d6478', 'd5b941b5-7244-447a-bc44-4762c1e61b0a']",33,,,,,,,,,,,,,,,,,Portugal,780,00:43:33.387,Pass,True
